,Date,MetaData,raw_text,text
488,Fri Feb 01 08:32:42 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}], 'symbols': [], 'user_mentions': [{'screen_name': 'rajnathsingh', 'name': 'Rajnath Singh', 'id': 1346439824, 'id_str': '1346439824', 'indices': [63, 76]}], 'urls': [{'url': 'https://t.co/AWMiZ3dM6t', 'expanded_url': 'https://twitter.com/i/web/status/1091252993985376257', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [101, 124]}]}","#BudgetWithMint | ""It's a historic budget,"" says Home Minister @rajnathsingh 

Follow live updates:… https://t.co/AWMiZ3dM6t","#BudgetWithMint | ""It's a historic budget,"" says Home Minister @rajnathsingh 

Follow live updates: https://goo.gl/mwnb6U 
#Budget2019
#BudgetSession2019
#BudgetForNewIndiapic.twitter.com/gYow1gw7XX"
489,Fri Feb 01 08:30:00 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/foNhJ5TnuB', 'expanded_url': 'https://twitter.com/i/web/status/1091252312209731584', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",#BudgetWithMint | Those with up to ₹6.5 lakh annual income will not have to pay any tax if they make use of deducti… https://t.co/foNhJ5TnuB,"#BudgetWithMint | Those with up to ₹6.5 lakh annual income will not have to pay any tax if they make use of deductions

#Budget2019
#BudgetSession2019
#BudgetForNewIndiahttps://mintne.ws/2G0ZCyH "
490,Fri Feb 01 08:20:00 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}, {'text': 'Budget2019', 'indices': [95, 106]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/f6RiKm6iKj', 'expanded_url': 'https://twitter.com/i/web/status/1091249795304321024', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]}","#BudgetWithMint | Piyush Goyal said the government plans to launch a national programme on AI

#Budget2019… https://t.co/f6RiKm6iKj","#BudgetWithMint | Piyush Goyal said the government plans to launch a national programme on AI

#Budget2019
#BudgetSession2019
#BudgetForNewIndiahttps://mintne.ws/2CVGdLE "
491,Fri Feb 01 08:12:07 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}, {'text': 'Budget2019', 'indices': [97, 108]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ShashiTharoor', 'name': 'Shashi Tharoor', 'id': 24705126, 'id_str': '24705126', 'indices': [79, 93]}], 'urls': [{'url': 'https://t.co/YdvZxMb2lQ', 'expanded_url': 'https://twitter.com/i/web/status/1091247811536900097', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","#BudgetWithMint | ""The whole exercise has turned out to be a damp squib,"" says @ShashiTharoor on #Budget2019

Follo… https://t.co/YdvZxMb2lQ","#BudgetWithMint | ""The whole exercise has turned out to be a damp squib,"" says @ShashiTharoor on #Budget2019

Follow live updates: https://goo.gl/mwnb6U 
#BudgetSession2019
#BudgetForNewIndiapic.twitter.com/8R4UYVhodN"
492,Fri Feb 01 08:10:00 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}, {'text': 'Budget2019', 'indices': [80, 91]}, {'text': 'BudgetSession2019', 'indices': [93, 111]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/wD49wQnrdP', 'expanded_url': 'https://twitter.com/i/web/status/1091247279082692608', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]}","#BudgetWithMint | Railways witnessed its safest year in the history in 2018-19

#Budget2019 
#BudgetSession2019… https://t.co/wD49wQnrdP","#BudgetWithMint | Railways witnessed its safest year in the history in 2018-19

#Budget2019
#BudgetSession2019
#BudgetForNewIndiahttps://mintne.ws/2G1OAcr "
493,Fri Feb 01 08:03:30 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}, {'text': 'Budget2019', 'indices': [69, 80]}], 'symbols': [], 'user_mentions': [{'screen_name': 'PChidambaram_IN', 'name': 'P. Chidambaram', 'id': 3097503906, 'id_str': '3097503906', 'indices': [42, 58]}], 'urls': [{'url': 'https://t.co/Wi2G9O3nDM', 'expanded_url': 'https://twitter.com/i/web/status/1091245642490380288', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",#BudgetWithMint | Former finance minister @PChidambaram_IN reacts to #Budget2019 presented by Piyush Goyal in Parli… https://t.co/Wi2G9O3nDM,"#BudgetWithMint | Former finance minister @PChidambaram_IN reacts to #Budget2019 presented by Piyush Goyal in Parliament today

Follow live updates: https://goo.gl/mwnb6U 
#Budget2019
#BudgetSession2019
#BudgetForNewIndiapic.twitter.com/zHQjwvKjTh"
494,Fri Feb 01 08:00:00 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}, {'text': 'Budget2019', 'indices': [82, 93]}, {'text': 'BudgetSession2019', 'indices': [94, 112]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/CL2kmvAhqK', 'expanded_url': 'https://twitter.com/i/web/status/1091244764555608064', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]}","#BudgetWithMint | Govt increases income tax exemption limit to ₹5 lakh per year.

#Budget2019 #BudgetSession2019… https://t.co/CL2kmvAhqK","#BudgetWithMint | Govt increases income tax exemption limit to ₹5 lakh per year.

#Budget2019 #BudgetSession2019 #BudgetForNewIndiahttps://mintne.ws/2CZOONv "
495,Fri Feb 01 07:59:47 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}], 'symbols': [], 'user_mentions': [{'screen_name': 'myogiadityanath', 'name': 'Yogi Adityanath', 'id': 3437532637, 'id_str': '3437532637', 'indices': [89, 105]}], 'urls': [{'url': 'https://t.co/i4lbUdX849', 'expanded_url': 'https://twitter.com/i/web/status/1091244707714236416', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","#BudgetWithMint | ""This budget will help achieve the dream of a 'New India',"" says UP CM @myogiadityanath 

Follow… https://t.co/i4lbUdX849","#BudgetWithMint | ""This budget will help achieve the dream of a 'New India',"" says UP CM @myogiadityanath 

Follow live updates: https://goo.gl/mwnb6U 
#Budget2019
#BudgetSession2019
#BudgetForNewIndiapic.twitter.com/IeGUY3vCJ0"
496,Fri Feb 01 07:51:00 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}, {'text': 'BudgetDay', 'indices': [76, 86]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/tqnnqw1FRo', 'expanded_url': 'https://twitter.com/i/web/status/1091242497630560256', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]}","#BudgetWithMint | Sensex more than 400 points and Nifty up by 100 points on #BudgetDay

Follow live updates:… https://t.co/tqnnqw1FRo","#BudgetWithMint | Sensex more than 400 points and Nifty up by 100 points on #BudgetDay

Follow live updates: https://goo.gl/mwnb6U 
#Budget2019
#BudgetSession2019
#BudgetForNewIndiapic.twitter.com/qYIAQ1Mi5F"
497,Fri Feb 01 07:32:51 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/TQfOsDa4nQ', 'expanded_url': 'https://twitter.com/i/web/status/1091237929903517696', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","#BudgetWithMint | ""Never in the history of India during the five-year tenure of a Government we have witnessed tax… https://t.co/TQfOsDa4nQ","#BudgetWithMint | ""Never in the history of India during the five-year tenure of a Government we have witnessed tax reduction and a Middle-Class relief of this magnitude,"" says @arunjaitley

LIVE: https://goo.gl/mwnb6U 
#Budget2019
#BudgetSession2019
#BudgetForNewIndiapic.twitter.com/DFHnU6vILA"
498,Fri Feb 01 07:31:34 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}], 'symbols': [], 'user_mentions': [{'screen_name': 'arunjaitley', 'name': 'Arun Jaitley', 'id': 2183816041, 'id_str': '2183816041', 'indices': [92, 104]}], 'urls': [{'url': 'https://t.co/Ze03OEiJ11', 'expanded_url': 'https://twitter.com/i/web/status/1091237605566439425', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","#BudgetWithMint | ""The future vision is to make India a Five Trillion Dollar economy,"" says @arunjaitley 

Follow l… https://t.co/Ze03OEiJ11","#BudgetWithMint | ""The future vision is to make India a Five Trillion Dollar economy,"" says @arunjaitley 

Follow live updates: https://goo.gl/mwnb6U 
#Budget2019
#BudgetSession2019
#BudgetForNewIndiapic.twitter.com/BcULuF1cNb"
499,Fri Feb 01 07:30:00 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/SdVE9QWGst', 'expanded_url': 'https://twitter.com/i/web/status/1091237212295962624', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]}","#BudgetWithMint | The PM-Kisan scheme will support 120 million small and marginal farmers and cost ₹75,000 crore… https://t.co/SdVE9QWGst","#BudgetWithMint | The PM-Kisan scheme will support 120 million small and marginal farmers and cost ₹75,000 crore

#Budget2019 #BudgetSession2019 #BudgetForNewIndiahttps://mintne.ws/2CYV4oD "
500,Fri Feb 01 07:26:49 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}, {'text': 'Budget2019', 'indices': [45, 56]}], 'symbols': [], 'user_mentions': [{'screen_name': 'arunjaitley', 'name': 'Arun Jaitley', 'id': 2183816041, 'id_str': '2183816041', 'indices': [18, 30]}, {'screen_name': 'PiyushGoyal', 'name': 'Piyush Goyal', 'id': 1324334436, 'id_str': '1324334436', 'indices': [70, 82]}], 'urls': [{'url': 'https://t.co/MSJAF1qiuG', 'expanded_url': 'https://twitter.com/i/web/status/1091236413075419137', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]}","#BudgetWithMint | @arunjaitley reacts to the #Budget2019 presented by @PiyushGoyal 

Follow live updates:… https://t.co/MSJAF1qiuG","#BudgetWithMint | @arunjaitley reacts to the #Budget2019 presented by @PiyushGoyal 

Follow live updates: https://goo.gl/mwnb6U 
#BudgetSession2019
#BudgetForNewIndiapic.twitter.com/i9NJsHTChd"
501,Fri Feb 01 07:20:00 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}, {'text': 'Budget2019', 'indices': [103, 114]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/5wjm7cAGh3', 'expanded_url': 'https://twitter.com/i/web/status/1091234696191606786', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","#BudgetWithMint | The defence budget was increased for the first time to three lakh crore in 2019-20.

#Budget2019… https://t.co/5wjm7cAGh3","#BudgetWithMint | The defence budget was increased for the first time to three lakh crore in 2019-20.

#Budget2019 #BudgetSession2019 #BudgetForNewIndiahttps://mintne.ws/2G31CXk "
502,Fri Feb 01 07:13:58 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/tiKmctBkCA', 'expanded_url': 'https://twitter.com/i/web/status/1091233178222641152', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]}","#BudgetWithMint | ""Standard deduction for salaried increased from Rs 40,000 to Rs 50,000,"" says Finance Minister… https://t.co/tiKmctBkCA","#BudgetWithMint | ""Standard deduction for salaried increased from Rs 40,000 to Rs 50,000,"" says Finance Minister @PiyushGoyal 

Follow live updates: https://goo.gl/mwnb6U 
#Budget2019 #BudgetSession2019 #BudgetForNewIndiapic.twitter.com/7cJJxkJAis"
503,Fri Feb 01 07:10:28 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/2CSXQkq7ku', 'expanded_url': 'https://twitter.com/i/web/status/1091232296017903617', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]}","#BudgetWithMint | ""This will provide tax benefit of Rs 18,500 crore to 3 crore people,"" says Finance Minister… https://t.co/2CSXQkq7ku","#BudgetWithMint | ""This will provide tax benefit of Rs 18,500 crore to 3 crore people,"" says Finance Minister @PiyushGoyal 

Follow live updates: https://goo.gl/mwnb6U 
#Budget2019 #BudgetSession2019 #BudgetForNewIndiapic.twitter.com/U932Lu62dR"
504,Fri Feb 01 07:10:00 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/1afir7L7I2', 'expanded_url': 'https://twitter.com/i/web/status/1091232179164794880', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]}","#BudgetWithMint | Domestic workers, beedi workers, small shop workers among others may benefit from this.… https://t.co/1afir7L7I2","#BudgetWithMint | Domestic workers, beedi workers, small shop workers among others may benefit from this.

#Budget2019 #BudgetSession2019 #BudgetForNewIndiahttps://mintne.ws/2CXfGxF "
505,Fri Feb 01 07:04:43 +0000 2019,"{'hashtags': [{'text': 'BREAKING', 'indices': [0, 9]}, {'text': 'Budget2019', 'indices': [61, 72]}, {'text': 'BudgetSession2019', 'indices': [73, 91]}, {'text': 'BudgetForNewIndia', 'indices': [92, 110]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/xzkW9p6XYI', 'expanded_url': 'https://www.livemint.com', 'display_url': 'livemint.com', 'indices': [36, 59]}, {'url': 'https://t.co/j9KlcYEgmY', 'expanded_url': 'https://twitter.com/i/web/status/1091230849947729920', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]}","#BREAKING | For more on this, visit https://t.co/xzkW9p6XYI

#Budget2019 #BudgetSession2019 #BudgetForNewIndia… https://t.co/j9KlcYEgmY","#BREAKING | For more on this, visit https://www.livemint.com 
#Budget2019 #BudgetSession2019 #BudgetForNewIndia #BudgetWithMintpic.twitter.com/nIHA6RlzDq"
506,Fri Feb 01 07:02:38 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}], 'symbols': [], 'user_mentions': [{'screen_name': 'PiyushGoyal', 'name': 'Piyush Goyal', 'id': 1324334436, 'id_str': '1324334436', 'indices': [36, 48]}], 'urls': [{'url': 'https://t.co/qlEWoK1swL', 'expanded_url': 'https://twitter.com/i/web/status/1091230328063029248', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","#BudgetWithMint | ""Finance minister @PiyushGoyal announces major plans for India in his interim budget 2019-20 spee… https://t.co/qlEWoK1swL","#BudgetWithMint | ""Finance minister @PiyushGoyal announces major plans for India in his interim budget 2019-20 speech,"" says Finance Minister @PiyushGoyal 

Follow live updates: https://goo.gl/mwnb6U 
#Budget2019 #BudgetSession2019 #BudgetForNewIndiapic.twitter.com/65QTiiBCOh"
507,Fri Feb 01 06:57:50 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/4xTLmzYcFH', 'expanded_url': 'https://twitter.com/i/web/status/1091229120111890433', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","#BudgetWithMint | “Under the world’s biggest health care scheme, 50 crore poor are eligible for availing treatment… https://t.co/4xTLmzYcFH","#BudgetWithMint | “Under the world’s biggest health care scheme, 50 crore poor are eligible for availing treatment up to ₹5 lakh per year per family in case of a serious illness,"" says @PiyushGoyal
#Budget2019 #BudgetForNewIndia #BudgetSession2019https://www.livemint.com/budget/news/ayushman-bharat-remained-highlight-of-health-initiatives-by-the-government-1549001190626.html …"
508,Fri Feb 01 06:55:07 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}, {'text': 'Budget2019', 'indices': [62, 73]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/S9Qap616tS', 'expanded_url': 'https://twitter.com/i/web/status/1091228433034600448', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","#BudgetWithMint | Finance Minister Piyush Goyal is presenting #Budget2019 in the parliament. 
Have any queries? Jus… https://t.co/S9Qap616tS","#BudgetWithMint | Finance Minister Piyush Goyal is presenting #Budget2019 in the parliament. 
Have any queries? Just #AskMint
#BudgetForNewIndiapic.twitter.com/gy9s5C1OVD"
509,Fri Feb 01 06:54:20 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/exCuOY8sun', 'expanded_url': 'https://twitter.com/i/web/status/1091228235629645824', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","#BudgetWithMint | ""India will lead the world in energy efficiency and use of renewable energy,"" says Finance Minist… https://t.co/exCuOY8sun","#BudgetWithMint | ""India will lead the world in energy efficiency and use of renewable energy,"" says Finance Minister @PiyushGoyal 

Follow live updates: https://goo.gl/mwnb6U 
#Budget2019 #BudgetSession2019 #BudgetForNewIndiapic.twitter.com/OCmnBaPwQc"
510,Fri Feb 01 06:53:12 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}, {'text': 'Demonetisation', 'indices': [19, 34]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/qZ1JXKJfDV', 'expanded_url': 'https://twitter.com/i/web/status/1091227953394937856', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","#BudgetWithMint | ""#Demonetisation and black money law has led to unaccounted money being back into the system,"" sa… https://t.co/qZ1JXKJfDV","#BudgetWithMint | ""#Demonetisation and black money law has led to unaccounted money being back into the system,"" says Finance Minister @PiyushGoyal 

Follow live updates: https://goo.gl/mwnb6U 
#Budget2019 #BudgetSession2019 #BudgetForNewIndiapic.twitter.com/WCL2QwfB71"
511,Fri Feb 01 06:50:55 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}, {'text': 'Budget2019', 'indices': [96, 107]}], 'symbols': [], 'user_mentions': [{'screen_name': 'PiyushGoyal', 'name': 'Piyush Goyal', 'id': 1324334436, 'id_str': '1324334436', 'indices': [74, 86]}], 'urls': [{'url': 'https://t.co/UztljuXIE7', 'expanded_url': 'https://twitter.com/i/web/status/1091227376942428160', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","#BudgetWithMint | Indian markets show positive trends as finance minister @PiyushGoyal presents #Budget2019 

Follo… https://t.co/UztljuXIE7","#BudgetWithMint | Indian markets show positive trends as finance minister @PiyushGoyal presents #Budget2019 

Follow live updates: https://goo.gl/mwnb6U 
#BudgetSession2019 #BudgetForNewIndiapic.twitter.com/NWrOG1FIGA"
512,Fri Feb 01 06:49:18 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}, {'text': 'GST', 'indices': [19, 23]}], 'symbols': [], 'user_mentions': [{'screen_name': 'PiyushGoyal', 'name': 'Piyush Goyal', 'id': 1324334436, 'id_str': '1324334436', 'indices': [100, 112]}], 'urls': [{'url': 'https://t.co/GlXpHBJLCL', 'expanded_url': 'https://twitter.com/i/web/status/1091226971571273729', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]}","#BudgetWithMint | ""#GST has resulted in increase tax base and ease of trade,"" says Finance Minister @PiyushGoyal… https://t.co/GlXpHBJLCL","#BudgetWithMint | ""#GST has resulted in increase tax base and ease of trade,"" says Finance Minister @PiyushGoyal 

Follow live updates: https://goo.gl/mwnb6U 
#Budget2019 #BudgetSession2019 #BudgetForNewIndiapic.twitter.com/7Ukzb4mrpJ"
513,Fri Feb 01 06:47:55 +0000 2019,"{'hashtags': [{'text': 'BudgetWithMint', 'indices': [0, 15]}], 'symbols': [], 'user_mentions': [{'screen_name': 'PiyushGoyal', 'name': 'Piyush Goyal', 'id': 1324334436, 'id_str': '1324334436', 'indices': [89, 101]}], 'urls': [{'url': 'https://t.co/dN4gkOgb9w', 'expanded_url': 'https://twitter.com/i/web/status/1091226623813111809', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","#BudgetWithMint | ""Government committed to eliminate black money,"" says Finance Minister @PiyushGoyal 

Follow live… https://t.co/dN4gkOgb9w","#BudgetWithMint | ""Government committed to eliminate black money,"" says Finance Minister @PiyushGoyal 

Follow live updates: https://goo.gl/mwnb6U 
#Budget2019 #BudgetSession2019 #BudgetForNewIndiapic.twitter.com/EgxjUtFkgb"
